Tweets,Classification path,Level 1 label,Level 1 probability
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:00:21 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 08:00:08 RT @AngryBritain: Nobody cares about #MisssUniverse anymore @gmb, itâ€™s all about the Victoriaâ€™s Secret Show now #rockets _Ÿ˜œ",/Positive/,Positive,0.48
2017-11-27 08:00:01 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 07:59:13 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 07:52:25 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 07:52:08 Nobody cares about #MisssUniverse anymore @gmb, itâ€™s all about the Victoriaâ€™s Secret Show now #rockets _Ÿ˜œ",/Positive/,Positive,0.457
2017-11-27 07:48:22 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.675
2017-11-27 07:46:20 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.675
2017-11-27 07:45:07 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
